#UdG
#x y
0.499513 0.840945
0.502655 0.844328
0.505796 0.847678
0.508938 0.850994
0.51208 0.854277
0.515221 0.857527
0.518363 0.860742
0.521504 0.863923
0.524646 0.867071
0.527788 0.870184
0.530929 0.873262
0.534071 0.876307
0.537212 0.879316
0.540354 0.882291
0.543496 0.885231
0.546637 0.888136
0.549779 0.891007
0.55292 0.893841
0.556062 0.896641
0.559203 0.899405
0.562345 0.902134
0.565487 0.904827
0.568628 0.907484
0.57177 0.910106
0.574911 0.912692
0.578053 0.915241
0.581195 0.917755
0.584336 0.920232
0.587478 0.922673
0.590619 0.925077
0.593761 0.927445
0.596903 0.929776
0.600044 0.932071
0.603186 0.934329
0.606327 0.93655
0.609469 0.938734
0.612611 0.940881
0.615752 0.942991
0.618894 0.945063
0.622035 0.947098
0.625177 0.949096
0.628319 0.951057
0.63146 0.952979
0.634602 0.954865
0.637743 0.956712
0.640885 0.958522
0.644026 0.960294
0.647168 0.962028
0.65031 0.963724
0.653451 0.965382
0.656593 0.967001
0.659734 0.968583
0.662876 0.970127
0.666018 0.971632
0.669159 0.973099
0.672301 0.974527
0.675442 0.975917
0.678584 0.977268
0.681726 0.978581
0.684867 0.979855
0.688009 0.981091
0.69115 0.982287
0.694292 0.983445
0.697434 0.984564
0.700575 0.985645
0.703717 0.986686
0.706858 0.987688
0.71 0.988652
0.713142 0.989576
0.716283 0.990461
0.719425 0.991308
0.722566 0.992115
0.725708 0.992883
0.728849 0.993611
0.731991 0.994301
0.735133 0.994951
0.738274 0.995562
0.741416 0.996134
0.744557 0.996666
0.747699 0.997159
0.750841 0.997613
0.753982 0.998027
0.757124 0.998402
0.760265 0.998737
0.763407 0.999033
0.766549 0.999289
0.76969 0.999507
0.772832 0.999684
0.775973 0.999822
0.779115 0.999921
0.782257 0.99998
0.785398 1
0.78854 0.99998
0.791681 0.999921
0.794823 0.999822
0.797965 0.999684
0.801106 0.999507
0.804248 0.999289
0.807389 0.999033
0.810531 0.998737
0.813672 0.998402
0.816814 0.998027
0.819956 0.997613
0.823097 0.997159
0.826239 0.996666
0.82938 0.996134
0.832522 0.995562
0.835664 0.994951
0.838805 0.994301
0.841947 0.993611
0.845088 0.992883
0.84823 0.992115
0.851372 0.991308
0.854513 0.990461
0.857655 0.989576
0.860796 0.988652
0.863938 0.987688
0.86708 0.986686
0.870221 0.985645
0.873363 0.984564
0.876504 0.983445
0.879646 0.982287
0.882788 0.981091
0.885929 0.979855
0.889071 0.978581
0.892212 0.977268
0.895354 0.975917
0.898495 0.974527
0.901637 0.973099
0.904779 0.971632
0.90792 0.970127
0.911062 0.968583
0.914203 0.967001
0.917345 0.965382
0.920487 0.963724
0.923628 0.962028
0.92677 0.960294
0.929911 0.958522
0.933053 0.956712
0.936195 0.954865
0.939336 0.952979
0.942478 0.951057
0.945619 0.949096
0.948761 0.947098
0.951903 0.945063
0.955044 0.942991
0.958186 0.940881
0.961327 0.938734
0.964469 0.93655
0.967611 0.934329
0.970752 0.932071
0.973894 0.929776
0.977035 0.927445
0.980177 0.925077
0.983319 0.922673
0.98646 0.920232
0.989602 0.917755
0.992743 0.915241
0.995885 0.912692
0.999026 0.910106
1.00217 0.907484
1.00531 0.904827
1.00845 0.902134
1.01159 0.899405
1.01473 0.896641
1.01788 0.893841
1.02102 0.891007
1.02416 0.888136
1.0273 0.885231
1.03044 0.882291
1.03358 0.879316
1.03673 0.876307
1.03987 0.873262
1.04301 0.870184
1.04615 0.867071
1.04929 0.863923
1.05243 0.860742
1.05558 0.857527
1.05872 0.854277
1.06186 0.850994
1.065 0.847678
1.06814 0.844328
1.07128 0.840945
1.07442 0.837528
1.07757 0.834078
1.08071 0.830596
1.08385 0.827081
1.08699 0.823533
1.09013 0.819952
1.09327 0.816339
1.09642 0.812694
1.09956 0.809017
1.1027 0.805308
1.10584 0.801567
1.10898 0.797794
1.11212 0.79399
1.11527 0.790155
1.11841 0.786288
1.12155 0.782391
1.12469 0.778462
1.12783 0.774503
1.13097 0.770513
1.13411 0.766493
1.13726 0.762443
1.1404 0.758362
1.14354 0.754251
1.14668 0.750111
1.14982 0.745941
1.15296 0.741742
1.15611 0.737513
1.15925 0.733255
1.16239 0.728969
1.16553 0.724653
1.16867 0.720309
1.17181 0.715936
1.17496 0.711536
1.1781 0.707107
1.18124 0.70265
1.18438 0.698165
1.18752 0.693653
1.19066 0.689114
1.19381 0.684547
1.19695 0.679953
1.20009 0.675333
1.20323 0.670686
1.20637 0.666012
1.20951 0.661312
1.21265 0.656586
1.2158 0.651834
1.21894 0.647056
1.22208 0.642253
1.22522 0.637424
1.22836 0.63257
1.2315 0.627691
1.23465 0.622788
1.23779 0.61786
1.24093 0.612907
1.24407 0.60793
1.24721 0.60293
1.25035 0.597905
1.2535 0.592857
1.25664 0.587785
1.25978 0.58269
1.26292 0.577573
1.26606 0.572432
1.2692 0.567269
1.27235 0.562083
1.27549 0.556876
1.27863 0.551646
1.28177 0.546394
1.28491 0.541121
1.28805 0.535827
1.29119 0.530511
1.29434 0.525175
1.29748 0.519817
1.30062 0.51444
1.30376 0.509041
1.3069 0.503623
1.31004 0.498185
1.31319 0.492727
1.31633 0.48725
1.31947 0.481754
1.32261 0.476238
1.32575 0.470704
1.32889 0.465151
1.33204 0.45958
1.33518 0.45399
1.33832 0.448383
1.34146 0.442758
1.3446 0.437116
1.34774 0.431456
1.35088 0.425779
1.35403 0.420086
1.35717 0.414376
1.36031 0.408649
1.36345 0.402906
1.36659 0.397148
1.36973 0.391374
1.37288 0.385584
1.37602 0.379779
1.37916 0.373959
1.3823 0.368125
1.38544 0.362275
1.38858 0.356412
1.39173 0.350534
1.39487 0.344643
1.39801 0.338738
1.40115 0.33282
1.40429 0.326888
1.40743 0.320944
1.41058 0.314987
1.41372 0.309017
1.41686 0.303035
1.42 0.297042
1.42314 0.291036
1.42628 0.285019
1.42942 0.278991
1.43257 0.272952
1.43571 0.266902
1.43885 0.260842
1.44199 0.254771
1.44513 0.24869
1.44827 0.242599
1.45142 0.236499
1.45456 0.230389
1.4577 0.224271
1.46084 0.218143
1.46398 0.212007
1.46712 0.205863
1.47027 0.19971
1.47341 0.193549
1.47655 0.187381
1.47969 0.181206
1.48283 0.175023
1.48597 0.168833
1.48911 0.162637
1.49226 0.156434
1.4954 0.150226
1.49854 0.144011
1.50168 0.13779
1.50482 0.131564
1.50796 0.125333
1.51111 0.119097
1.51425 0.112856
1.51739 0.106611
1.52053 0.100362
1.52367 0.0941083
1.52681 0.0878512
1.52996 0.0815906
1.5331 0.0753268
1.53624 0.06906
1.53938 0.0627905
1.54252 0.0565185
1.54566 0.0502443
1.54881 0.0439681
1.55195 0.0376902
1.55509 0.0314108
1.55823 0.0251301
1.56137 0.0188484
1.56451 0.012566
1.56765 0.00628314
1.5708 1.22465e-16
1.57394 -0.00628314
1.57708 -0.012566
1.58022 -0.0188484
1.58336 -0.0251301
1.5865 -0.0314108
1.58965 -0.0376902
1.59279 -0.0439681
1.59593 -0.0502443
1.59907 -0.0565185
1.60221 -0.0627905
1.60535 -0.06906
1.6085 -0.0753268
1.61164 -0.0815906
1.61478 -0.0878512
1.61792 -0.0941083
1.62106 -0.100362
1.6242 -0.106611
1.62734 -0.112856
1.63049 -0.119097
1.63363 -0.125333
1.63677 -0.131564
1.63991 -0.13779
1.64305 -0.144011
1.64619 -0.150226
1.64934 -0.156434
1.65248 -0.162637
1.65562 -0.168833
1.65876 -0.175023
1.6619 -0.181206
1.66504 -0.187381
1.66819 -0.193549
1.67133 -0.19971
1.67447 -0.205863
1.67761 -0.212007
1.68075 -0.218143
1.68389 -0.224271
1.68704 -0.230389
1.69018 -0.236499
1.69332 -0.242599
1.69646 -0.24869
1.6996 -0.254771
1.70274 -0.260842
1.70588 -0.266902
1.70903 -0.272952
1.71217 -0.278991
1.71531 -0.285019
1.71845 -0.291036
1.72159 -0.297042
1.72473 -0.303035
1.72788 -0.309017
1.73102 -0.314987
1.73416 -0.320944
1.7373 -0.326888
1.74044 -0.33282
1.74358 -0.338738
1.74673 -0.344643
1.74987 -0.350534
1.75301 -0.356412
1.75615 -0.362275
1.75929 -0.368125
1.76243 -0.373959
1.76558 -0.379779
1.76872 -0.385584
1.77186 -0.391374
1.775 -0.397148
1.77814 -0.402906
1.78128 -0.408649
1.78442 -0.414376
1.78757 -0.420086
1.79071 -0.425779
1.79385 -0.431456
1.79699 -0.437116
1.80013 -0.442758
1.80327 -0.448383
1.80642 -0.45399
1.80956 -0.45958
1.8127 -0.465151
1.81584 -0.470704
1.81898 -0.476238
1.82212 -0.481754
1.82527 -0.48725
1.82841 -0.492727
1.83155 -0.498185
1.83469 -0.503623
1.83783 -0.509041
1.84097 -0.51444
1.84411 -0.519817
1.84726 -0.525175
1.8504 -0.530511
1.85354 -0.535827
1.85668 -0.541121
1.85982 -0.546394
1.86296 -0.551646
1.86611 -0.556876
1.86925 -0.562083
1.87239 -0.567269
1.87553 -0.572432
1.87867 -0.577573
1.88181 -0.58269
1.88496 -0.587785
1.8881 -0.592857
1.89124 -0.597905
1.89438 -0.60293
1.89752 -0.60793
1.90066 -0.612907
1.90381 -0.61786
1.90695 -0.622788
1.91009 -0.627691
1.91323 -0.63257
1.91637 -0.637424
1.91951 -0.642253
1.92265 -0.647056
1.9258 -0.651834
1.92894 -0.656586
1.93208 -0.661312
1.93522 -0.666012
1.93836 -0.670686
1.9415 -0.675333
1.94465 -0.679953
1.94779 -0.684547
1.95093 -0.689114
1.95407 -0.693653
1.95721 -0.698165
1.96035 -0.70265
1.9635 -0.707107
1.96664 -0.711536
1.96978 -0.715936
1.97292 -0.720309
1.97606 -0.724653
1.9792 -0.728969
1.98234 -0.733255
1.98549 -0.737513
1.98863 -0.741742
1.99177 -0.745941
1.99491 -0.750111
1.99805 -0.754251
2.00119 -0.758362
2.00434 -0.762443
2.00748 -0.766493
2.01062 -0.770513
2.01376 -0.774503
2.0169 -0.778462
2.02004 -0.782391
2.02319 -0.786288
2.02633 -0.790155
2.02947 -0.79399
2.03261 -0.797794
2.03575 -0.801567
2.03889 -0.805308
2.04204 -0.809017
2.04518 -0.812694
2.04832 -0.816339
2.05146 -0.819952
2.0546 -0.823533
2.05774 -0.827081
2.06088 -0.830596
2.06403 -0.834078
2.06717 -0.837528
2.07031 -0.840945
2.07345 -0.844328
2.07659 -0.847678
2.07973 -0.850994
2.08288 -0.854277
2.08602 -0.857527
2.08916 -0.860742
2.0923 -0.863923
2.09544 -0.867071
2.09858 -0.870184
2.10173 -0.873262
2.10487 -0.876307
2.10801 -0.879316
2.11115 -0.882291
2.11429 -0.885231
2.11743 -0.888136
2.12058 -0.891007
2.12372 -0.893841
2.12686 -0.896641
2.13 -0.899405
2.13314 -0.902134
2.13628 -0.904827
2.13942 -0.907484
2.14257 -0.910106
2.14571 -0.912692
2.14885 -0.915241
2.15199 -0.917755
2.15513 -0.920232
2.15827 -0.922673
2.16142 -0.925077
2.16456 -0.927445
2.1677 -0.929776
2.17084 -0.932071
2.17398 -0.934329
2.17712 -0.93655
2.18027 -0.938734
2.18341 -0.940881
2.18655 -0.942991
2.18969 -0.945063
2.19283 -0.947098
2.19597 -0.949096
2.19911 -0.951057
2.20226 -0.952979
2.2054 -0.954865
2.20854 -0.956712
2.21168 -0.958522
2.21482 -0.960294
2.21796 -0.962028
2.22111 -0.963724
2.22425 -0.965382
2.22739 -0.967001
2.23053 -0.968583
2.23367 -0.970127
2.23681 -0.971632
2.23996 -0.973099
2.2431 -0.974527
2.24624 -0.975917
2.24938 -0.977268
2.25252 -0.978581
2.25566 -0.979855
2.25881 -0.981091
2.26195 -0.982287
2.26509 -0.983445
2.26823 -0.984564
2.27137 -0.985645
2.27451 -0.986686
2.27765 -0.987688
2.2808 -0.988652
2.28394 -0.989576
2.28708 -0.990461
2.29022 -0.991308
2.29336 -0.992115
2.2965 -0.992883
2.29965 -0.993611
2.30279 -0.994301
2.30593 -0.994951
2.30907 -0.995562
2.31221 -0.996134
2.31535 -0.996666
2.3185 -0.997159
2.32164 -0.997613
2.32478 -0.998027
2.32792 -0.998402
2.33106 -0.998737
2.3342 -0.999033
2.33734 -0.999289
2.34049 -0.999507
2.34363 -0.999684
2.34677 -0.999822
2.34991 -0.999921
2.35305 -0.99998
2.35619 -1
2.35934 -0.99998
2.36248 -0.999921
2.36562 -0.999822
2.36876 -0.999684
2.3719 -0.999507
2.37504 -0.999289
2.37819 -0.999033
2.38133 -0.998737
2.38447 -0.998402
2.38761 -0.998027
2.39075 -0.997613
2.39389 -0.997159
2.39704 -0.996666
2.40018 -0.996134
2.40332 -0.995562
2.40646 -0.994951
2.4096 -0.994301
2.41274 -0.993611
2.41588 -0.992883
2.41903 -0.992115
2.42217 -0.991308
2.42531 -0.990461
2.42845 -0.989576
2.43159 -0.988652
2.43473 -0.987688
2.43788 -0.986686
2.44102 -0.985645
2.44416 -0.984564
2.4473 -0.983445
2.45044 -0.982287
2.45358 -0.981091
2.45673 -0.979855
2.45987 -0.978581
2.46301 -0.977268
2.46615 -0.975917
2.46929 -0.974527
2.47243 -0.973099
2.47558 -0.971632
2.47872 -0.970127
2.48186 -0.968583
2.485 -0.967001
2.48814 -0.965382
2.49128 -0.963724
2.49442 -0.962028
2.49757 -0.960294
2.50071 -0.958522
2.50385 -0.956712
2.50699 -0.954865
2.51013 -0.952979
2.51327 -0.951057
2.51642 -0.949096
2.51956 -0.947098
2.5227 -0.945063
2.52584 -0.942991
2.52898 -0.940881
2.53212 -0.938734
2.53527 -0.93655
2.53841 -0.934329
2.54155 -0.932071
2.54469 -0.929776
2.54783 -0.927445
2.55097 -0.925077
2.55411 -0.922673
2.55726 -0.920232
2.5604 -0.917755
2.56354 -0.915241
2.56668 -0.912692
2.56982 -0.910106
2.57296 -0.907484
2.57611 -0.904827
2.57925 -0.902134
2.58239 -0.899405
2.58553 -0.896641
2.58867 -0.893841
2.59181 -0.891007
2.59496 -0.888136
2.5981 -0.885231
2.60124 -0.882291
2.60438 -0.879316
2.60752 -0.876307
2.61066 -0.873262
2.61381 -0.870184
2.61695 -0.867071
2.62009 -0.863923
2.62323 -0.860742
2.62637 -0.857527
2.62951 -0.854277
2.63265 -0.850994
2.6358 -0.847678
2.63894 -0.844328
2.64208 -0.840945
2.64522 -0.837528
2.64836 -0.834078
2.6515 -0.830596
2.65465 -0.827081
2.65779 -0.823533
2.66093 -0.819952
2.66407 -0.816339
2.66721 -0.812694
2.67035 -0.809017
2.6735 -0.805308
2.67664 -0.801567
2.67978 -0.797794
2.68292 -0.79399
2.68606 -0.790155
2.6892 -0.786288
2.69234 -0.782391
2.69549 -0.778462
2.69863 -0.774503
2.70177 -0.770513
2.70491 -0.766493
2.70805 -0.762443
2.71119 -0.758362
2.71434 -0.754251
2.71748 -0.750111
2.72062 -0.745941
2.72376 -0.741742
2.7269 -0.737513
2.73004 -0.733255
2.73319 -0.728969
2.73633 -0.724653
2.73947 -0.720309
2.74261 -0.715936
2.74575 -0.711536
2.74889 -0.707107
2.75204 -0.70265
2.75518 -0.698165
2.75832 -0.693653
2.76146 -0.689114
2.7646 -0.684547
2.76774 -0.679953
2.77088 -0.675333
2.77403 -0.670686
2.77717 -0.666012
2.78031 -0.661312
2.78345 -0.656586
2.78659 -0.651834
2.78973 -0.647056
2.79288 -0.642253
2.79602 -0.637424
2.79916 -0.63257
2.8023 -0.627691
2.80544 -0.622788
2.80858 -0.61786
2.81173 -0.612907
2.81487 -0.60793
2.81801 -0.60293
2.82115 -0.597905
2.82429 -0.592857
2.82743 -0.587785
2.83057 -0.58269
2.83372 -0.577573
2.83686 -0.572432
2.84 -0.567269
2.84314 -0.562083
2.84628 -0.556876
2.84942 -0.551646
2.85257 -0.546394
2.85571 -0.541121
2.85885 -0.535827
2.86199 -0.530511
2.86513 -0.525175
2.86827 -0.519817
2.87142 -0.51444
2.87456 -0.509041
2.8777 -0.503623
2.88084 -0.498185
2.88398 -0.492727
2.88712 -0.48725
2.89027 -0.481754
2.89341 -0.476238
2.89655 -0.470704
2.89969 -0.465151
2.90283 -0.45958
2.90597 -0.45399
2.90911 -0.448383
2.91226 -0.442758
2.9154 -0.437116
2.91854 -0.431456
2.92168 -0.425779
2.92482 -0.420086
2.92796 -0.414376
2.93111 -0.408649
2.93425 -0.402906
2.93739 -0.397148
2.94053 -0.391374
2.94367 -0.385584
2.94681 -0.379779
2.94996 -0.373959
2.9531 -0.368125
2.95624 -0.362275
2.95938 -0.356412
2.96252 -0.350534
2.96566 -0.344643
2.96881 -0.338738
2.97195 -0.33282
2.97509 -0.326888
2.97823 -0.320944
2.98137 -0.314987
2.98451 -0.309017
2.98765 -0.303035
2.9908 -0.297042
2.99394 -0.291036
2.99708 -0.285019
3.00022 -0.278991
3.00336 -0.272952
3.0065 -0.266902
3.00965 -0.260842
3.01279 -0.254771
3.01593 -0.24869
3.01907 -0.242599
3.02221 -0.236499
3.02535 -0.230389
3.0285 -0.224271
3.03164 -0.218143
3.03478 -0.212007
3.03792 -0.205863
3.04106 -0.19971
3.0442 -0.193549
3.04734 -0.187381
3.05049 -0.181206
3.05363 -0.175023
3.05677 -0.168833
3.05991 -0.162637
3.06305 -0.156434
3.06619 -0.150226
3.06934 -0.144011
3.07248 -0.13779
3.07562 -0.131564
3.07876 -0.125333
3.0819 -0.119097
3.08504 -0.112856
3.08819 -0.106611
3.09133 -0.100362
3.09447 -0.0941083
3.09761 -0.0878512
3.10075 -0.0815906
3.10389 -0.0753268
3.10704 -0.06906
3.11018 -0.0627905
3.11332 -0.0565185
3.11646 -0.0502443
3.1196 -0.0439681
3.12274 -0.0376902
3.12588 -0.0314108
3.12903 -0.0251301
3.13217 -0.0188484
3.13531 -0.012566
3.13845 -0.00628314
